Date,Ticker,Open,High,Low,Close,Volume
2022-06-15,TSLA,42.52,45.2,42.4,42.53,3782095
2022-06-16,TSLA,42.31,42.31,38.81,39.63,1652616
2022-06-17,TSLA,39.58,39.58,38.37,38.39,4109286
2022-06-18,TSLA,38.77,38.77,38.2,38.25,3043015
2022-06-19,TSLA,38.31,38.77,37.91,38.32,1585340
2022-06-20,TSLA,38.6,38.6,37.61,37.67,4451026
2022-06-21,TSLA,37.86,38.48,37.86,38.39,2359871
2022-06-22,TSLA,38.6,38.62,38.34,38.58,5123572
2022-06-23,TSLA,38.56,38.69,37.78,38.3,4430350
2022-06-24,TSLA,38.32,39.18,38.32,38.96,3331242
2022-06-25,TSLA,39.17,39.73,39.13,39.51,2544704
2022-06-26,TSLA,39.76,41.06,39.76,40.97,4996396
2022-06-27,TSLA,41.14,41.59,41.14,41.53,2357328
2022-06-28,TSLA,41.27,42.69,40.73,42.0,2380029
2022-06-29,TSLA,42.21,42.21,40.59,40.62,2066673
2022-06-30,TSLA,40.87,41.41,40.56,41.03,3581952
2022-07-01,TSLA,41.27,41.31,39.89,40.25,6421919
2022-07-02,TSLA,39.92,41.56,39.92,41.42,4233300
2022-07-03,TSLA,41.49,41.49,40.59,40.78,3474466
2022-07-04,TSLA,40.41,40.65,40.34,40.55,4108628
2022-07-05,TSLA,40.48,41.6,40.48,41.15,2411452
2022-07-06,TSLA,41.39,41.98,41.39,41.86,1423836
2022-07-07,TSLA,42.01,42.44,41.54,41.76,3845722
2022-07-08,TSLA,41.95,42.94,41.95,42.81,5001449
2022-07-09,TSLA,42.58,43.05,42.58,42.97,1793942
2022-07-10,TSLA,43.06,43.06,41.66,42.9,5588021
2022-07-11,TSLA,42.64,43.02,40.34,41.34,4596765
2022-07-12,TSLA,41.04,43.88,41.04,43.26,5583449
2022-07-13,TSLA,43.01,43.01,42.1,42.47,1163177
2022-07-14,TSLA,42.64,42.64,41.94,41.98,1113004
2022-07-15,TSLA,42.13,42.87,40.13,41.84,6797359
2022-07-16,TSLA,42.07,42.07,39.72,39.86,5178803
2022-07-17,TSLA,39.87,40.25,39.85,40.14,1217816
2022-07-18,TSLA,40.07,40.62,40.07,40.52,3198324
2022-07-19,TSLA,40.46,40.46,40.25,40.32,3801619
2022-07-20,TSLA,39.95,40.27,39.93,40.14,1355075
2022-07-21,TSLA,40.19,40.84,40.19,40.63,2866799
2022-07-22,TSLA,40.61,41.01,39.19,40.09,2874546
2022-07-23,TSLA,40.19,41.34,40.19,41.18,5037761
2022-07-24,TSLA,40.64,41.4,40.64,40.8,5462781
2022-07-25,TSLA,40.6,40.6,39.81,39.93,5282382
2022-07-26,TSLA,39.97,39.97,38.38,38.71,3992186
2022-07-27,TSLA,38.87,38.87,37.98,38.26,3657160
2022-07-28,TSLA,38.0,38.79,38.0,38.57,3782017
2022-07-29,TSLA,38.88,38.94,38.63,38.82,3658774
2022-07-30,TSLA,39.01,39.01,38.5,38.54,1293629
2022-07-31,TSLA,38.74,39.19,38.23,38.23,4780309
2022-08-01,TSLA,38.1,38.1,37.04,37.16,3934282
2022-08-02,TSLA,37.59,37.74,36.98,37.3,4749819
2022-08-03,TSLA,37.59,37.59,36.84,36.86,4381483
2022-08-04,TSLA,37.16,37.16,36.73,36.74,3106031
2022-08-05,TSLA,36.68,36.74,36.64,36.65,4310291
2022-08-06,TSLA,36.74,37.1,36.24,36.82,6519067
2022-08-07,TSLA,36.74,36.74,34.56,35.56,5434106
2022-08-08,TSLA,35.64,36.97,35.64,36.9,2784715
2022-08-09,TSLA,36.89,37.44,36.5,36.95,2816941
2022-08-10,TSLA,36.66,36.66,35.21,36.33,6531993
2022-08-11,TSLA,36.86,36.86,34.46,34.67,4458685
2022-08-12,TSLA,34.65,34.65,33.47,33.6,2045425
2022-08-13,TSLA,33.59,34.21,33.59,34.16,2639526
2022-08-14,TSLA,34.57,34.57,34.24,34.31,2841481
2022-08-15,TSLA,34.05,34.72,34.05,34.44,3882408
2022-08-16,TSLA,34.41,34.41,33.93,34.11,4732878
2022-08-17,TSLA,34.07,35.05,34.07,35.03,2383765
2022-08-18,TSLA,34.88,36.05,34.76,35.09,5429455
2022-08-19,TSLA,35.33,35.33,33.89,34.15,4177459
2022-08-20,TSLA,34.51,34.86,34.24,34.54,1520139
2022-08-21,TSLA,34.59,34.59,33.91,34.0,3592215
2022-08-22,TSLA,34.03,34.03,33.67,33.82,1404405
2022-08-23,TSLA,33.87,33.87,33.1,33.59,3281843
2022-08-24,TSLA,33.59,33.59,32.66,32.72,2168006
2022-08-25,TSLA,32.38,33.3,31.6,32.8,3871614
2022-08-26,TSLA,33.09,33.09,31.0,31.43,4499129
2022-08-27,TSLA,31.55,32.1,31.55,31.92,3566749
2022-08-28,TSLA,32.08,32.9,32.08,32.58,5552605
2022-08-29,TSLA,32.67,35.07,32.67,33.44,2121876
2022-08-30,TSLA,33.63,35.57,33.63,35.1,4772823
2022-08-31,TSLA,35.03,35.03,33.67,34.28,2551664
2022-09-01,TSLA,34.19,35.22,34.19,34.96,4853408
2022-09-02,TSLA,35.21,35.6,35.21,35.56,2035046
2022-09-03,TSLA,35.44,35.88,35.44,35.85,2842028
2022-09-04,TSLA,35.89,36.05,35.6,35.78,4649978
2022-09-05,TSLA,35.57,37.09,35.57,36.91,2839174
2022-09-06,TSLA,36.74,36.74,36.33,36.49,1501766
2022-09-07,TSLA,36.15,36.32,36.15,36.32,3998744
2022-09-08,TSLA,36.49,36.55,36.31,36.32,4857794
2022-09-09,TSLA,36.28,36.45,35.88,36.12,1472397
2022-09-10,TSLA,35.78,35.78,35.41,35.49,2368795
2022-09-11,TSLA,35.33,35.38,35.33,35.36,1528166
2022-09-12,TSLA,35.1,35.58,34.75,35.16,5714597
2022-09-13,TSLA,35.01,36.11,35.01,35.75,5530111
2022-09-14,TSLA,35.51,36.33,35.51,36.22,4724098
2022-09-15,TSLA,36.21,36.83,36.21,36.71,4303496
2022-09-16,TSLA,36.77,37.03,36.77,36.94,4752129
2022-09-17,TSLA,36.64,37.39,36.64,37.37,5234695
2022-09-18,TSLA,37.73,37.73,36.35,36.44,2576818
2022-09-19,TSLA,36.34,37.05,36.34,36.73,2012458
2022-09-20,TSLA,36.95,37.6,34.81,36.22,4860897
2022-09-21,TSLA,36.01,36.01,34.21,34.65,1922077
2022-09-22,TSLA,34.54,34.54,33.72,34.06,4803492
2022-09-23,TSLA,34.01,36.0,33.76,34.46,4095910
2022-09-24,TSLA,34.65,36.38,34.65,36.09,3511197
2022-09-25,TSLA,36.19,36.51,36.19,36.45,3581231
2022-09-26,TSLA,36.24,36.95,36.24,36.48,5067243
2022-09-27,TSLA,36.5,36.5,35.69,35.92,3505839
2022-09-28,TSLA,35.67,36.39,35.67,36.36,3988669
2022-09-29,TSLA,36.19,36.19,34.89,35.41,1828228
2022-09-30,TSLA,35.39,36.44,35.39,36.11,1674166
2022-10-01,TSLA,36.07,37.18,36.07,36.71,5147137
2022-10-02,TSLA,36.57,36.57,35.97,36.09,1409184
2022-10-03,TSLA,36.19,36.23,35.86,35.93,2331426
2022-10-04,TSLA,35.84,36.36,35.84,36.33,4761398
2022-10-05,TSLA,36.39,36.49,35.96,36.0,7627440
2022-10-06,TSLA,36.16,36.16,33.89,34.08,5191816
2022-10-07,TSLA,33.65,33.78,33.5,33.78,2928403
2022-10-08,TSLA,33.91,33.91,33.36,33.42,1140944
2022-10-09,TSLA,33.09,33.53,33.09,33.34,4770184
2022-10-10,TSLA,33.26,33.66,33.26,33.63,4488928
2022-10-11,TSLA,33.59,34.54,33.27,33.46,4939791
2022-10-12,TSLA,33.36,34.86,33.36,34.62,1529018
2022-10-13,TSLA,34.62,34.62,33.09,33.77,2262175
2022-10-14,TSLA,33.57,34.9,33.57,34.68,4231907
2022-10-15,TSLA,34.4,35.85,34.12,34.91,1764834
2022-10-16,TSLA,35.04,35.04,33.81,33.82,1716948
2022-10-17,TSLA,34.02,34.13,33.95,33.97,1145614
2022-10-18,TSLA,34.2,34.23,34.16,34.19,3396179
2022-10-19,TSLA,34.27,34.49,34.0,34.07,4356739
2022-10-20,TSLA,34.08,35.06,34.08,34.72,2879987
2022-10-21,TSLA,34.48,35.37,34.48,35.36,1119114
2022-10-22,TSLA,35.4,35.92,34.95,35.14,2151122
2022-10-23,TSLA,35.17,36.58,35.17,36.02,5190744
2022-10-24,TSLA,36.06,36.06,35.11,35.42,4098525
2022-10-25,TSLA,35.61,35.61,34.74,34.89,4182124
2022-10-26,TSLA,34.81,35.94,34.69,35.07,2125482
2022-10-27,TSLA,35.0,35.0,33.74,34.13,3286446
2022-10-28,TSLA,34.12,34.12,33.75,33.75,2559055
2022-10-29,TSLA,33.6,34.17,32.88,33.52,3232603
2022-10-30,TSLA,33.58,34.44,33.58,34.25,5076547
2022-10-31,TSLA,34.23,34.23,33.74,33.78,2815369
2022-11-01,TSLA,33.58,34.22,31.78,33.19,2674055
2022-11-02,TSLA,33.32,33.32,31.3,31.43,3526786
2022-11-03,TSLA,31.41,32.16,31.41,31.78,1572691
2022-11-04,TSLA,31.41,32.4,31.41,32.29,4427082
2022-11-05,TSLA,32.45,32.45,31.42,31.97,1448703
2022-11-06,TSLA,31.85,32.8,31.85,32.67,2730934
2022-11-07,TSLA,32.77,32.77,32.19,32.24,4205214
2022-11-08,TSLA,31.77,32.9,31.77,32.21,2915734
2022-11-09,TSLA,32.19,32.19,30.7,30.74,2940824
2022-11-10,TSLA,30.62,30.9,30.62,30.72,1841226
2022-11-11,TSLA,30.7,30.7,30.35,30.42,2795045
2022-11-12,TSLA,30.33,30.33,29.5,29.91,5103891
2022-11-13,TSLA,29.95,29.95,28.79,28.93,2061303
2022-11-14,TSLA,28.86,28.86,28.38,28.57,4609653
2022-11-15,TSLA,28.51,28.58,28.16,28.35,3791045
2022-11-16,TSLA,28.04,29.58,28.01,28.58,5411696
2022-11-17,TSLA,28.55,29.9,28.55,29.69,3874425
2022-11-18,TSLA,29.65,29.97,29.18,29.95,1810649
2022-11-19,TSLA,29.8,30.83,29.8,30.73,4293562
2022-11-20,TSLA,30.69,31.39,30.69,30.93,2889551
2022-11-21,TSLA,30.9,30.9,29.84,30.24,5335965
2022-11-22,TSLA,29.92,30.99,29.92,30.71,4983130
2022-11-23,TSLA,30.99,31.17,29.96,31.14,5641813
2022-11-24,TSLA,30.83,32.45,30.83,32.43,4551710
2022-11-25,TSLA,32.44,33.35,32.44,33.19,2169753
2022-11-26,TSLA,33.15,33.75,33.15,33.42,3469665
2022-11-27,TSLA,33.7,33.88,33.7,33.84,4973384
2022-11-28,TSLA,33.61,34.19,33.1,34.05,4732712
2022-11-29,TSLA,33.93,35.47,33.93,35.29,2934261
2022-11-30,TSLA,35.18,35.65,35.1,35.45,2797077
2022-12-01,TSLA,35.54,36.82,35.54,36.43,2073824
2022-12-02,TSLA,36.33,37.35,36.33,36.95,3200531
2022-12-03,TSLA,37.0,37.0,36.44,36.54,3982358
2022-12-04,TSLA,36.27,36.77,36.27,36.65,2618089
2022-12-05,TSLA,36.93,36.93,36.32,36.35,1655060
2022-12-06,TSLA,36.29,36.89,35.94,36.36,5366040
2022-12-07,TSLA,36.54,36.54,35.28,35.32,3619297
2022-12-08,TSLA,35.66,35.89,34.84,35.49,4755225
2022-12-09,TSLA,35.71,36.19,35.71,36.12,2726752
2022-12-10,TSLA,36.41,36.76,36.41,36.51,4013582
2022-12-11,TSLA,36.36,36.54,36.12,36.27,1588435
2022-12-12,TSLA,36.45,36.45,35.41,35.56,2093621
2022-12-13,TSLA,35.65,35.65,34.99,35.35,5306897
2022-12-14,TSLA,35.27,35.27,34.94,34.97,1644669
2022-12-15,TSLA,34.95,35.26,34.95,35.2,1576393
2022-12-16,TSLA,35.28,35.43,35.13,35.24,4787568
2022-12-17,TSLA,35.31,35.69,35.31,35.67,5904404
2022-12-18,TSLA,35.76,37.42,35.4,36.46,6229019
2022-12-19,TSLA,36.49,37.84,36.49,37.5,1700800
2022-12-20,TSLA,37.29,38.48,37.29,38.1,1302616
2022-12-21,TSLA,38.15,38.73,37.82,38.57,5272082
2022-12-22,TSLA,38.37,38.37,37.41,37.61,5264281
2022-12-23,TSLA,37.32,37.84,37.32,37.83,1997481
2022-12-24,TSLA,37.95,38.03,37.83,37.89,4696542
2022-12-25,TSLA,37.95,37.95,37.67,37.72,3615167
2022-12-26,TSLA,37.75,38.28,37.75,38.26,1467112
2022-12-27,TSLA,38.72,38.72,37.93,38.22,1180668
2022-12-28,TSLA,38.01,39.27,38.01,38.76,2162733
2022-12-29,TSLA,39.09,39.09,38.02,38.23,1912900
2022-12-30,TSLA,38.34,38.34,37.09,37.45,4713451
2022-12-31,TSLA,37.38,37.38,36.74,36.79,4658965
2023-01-01,TSLA,36.55,36.83,36.55,36.76,5095578
2023-01-02,TSLA,36.77,36.77,36.24,36.25,2312296
2023-01-03,TSLA,36.37,36.37,36.06,36.25,4602712
2023-01-04,TSLA,35.96,36.78,35.96,36.7,2316164
2023-01-05,TSLA,36.84,36.84,36.19,36.21,3560162
2023-01-06,TSLA,36.35,37.09,35.08,36.52,7308990
2023-01-07,TSLA,36.2,38.59,36.2,38.42,5126734
2023-01-08,TSLA,38.08,38.08,37.26,37.47,4717323
2023-01-09,TSLA,37.47,38.11,37.12,37.76,4158193
2023-01-10,TSLA,37.77,38.94,37.77,38.39,3262647
2023-01-11,TSLA,38.39,39.08,38.39,38.99,1959126
2023-01-12,TSLA,38.66,39.55,38.59,39.07,3632330
2023-01-13,TSLA,39.36,40.8,39.36,39.53,4821161
2023-01-14,TSLA,39.75,39.75,37.1,37.99,2604294
2023-01-15,TSLA,37.74,39.01,37.74,38.86,2862646
2023-01-16,TSLA,39.08,39.17,38.71,39.1,1476555
2023-01-17,TSLA,39.12,40.3,38.42,39.65,2615303
2023-01-18,TSLA,39.56,40.99,39.56,40.87,5183159
2023-01-19,TSLA,41.02,41.02,40.53,40.56,1218065
2023-01-20,TSLA,40.5,41.09,40.46,40.84,5508413
2023-01-21,TSLA,41.16,41.16,39.48,39.6,2012547
2023-01-22,TSLA,39.69,40.11,39.63,39.73,4852785
2023-01-23,TSLA,39.91,39.91,39.19,39.37,4453419
2023-01-24,TSLA,39.09,39.36,39.09,39.22,4614329
2023-01-25,TSLA,39.41,39.86,39.41,39.74,3700722
2023-01-26,TSLA,39.4,40.02,39.4,39.86,5311274
2023-01-27,TSLA,40.3,40.3,38.62,39.39,1642025
2023-01-28,TSLA,39.43,40.62,39.43,40.58,2213556
2023-01-29,TSLA,40.48,41.36,40.33,41.33,6041089
2023-01-30,TSLA,41.31,43.12,41.31,42.31,2632315
2023-01-31,TSLA,42.31,44.24,42.31,44.11,5051303
2023-02-01,TSLA,44.02,45.33,43.84,44.55,5924483
2023-02-02,TSLA,44.83,46.71,44.83,46.28,5489242
2023-02-03,TSLA,46.26,47.21,46.26,46.77,4704046
2023-02-04,TSLA,46.93,46.93,46.09,46.17,4874518
2023-02-05,TSLA,46.16,46.27,45.77,46.11,2224369
2023-02-06,TSLA,45.92,45.92,44.63,45.36,3180102
2023-02-07,TSLA,45.42,46.73,45.42,46.39,2513295
2023-02-08,TSLA,46.52,47.23,45.78,46.77,5615229
2023-02-09,TSLA,46.41,46.41,44.92,45.17,2291468
2023-02-10,TSLA,45.17,46.72,45.17,46.41,4168982
2023-02-11,TSLA,46.09,48.67,46.09,48.01,5166740
2023-02-12,TSLA,48.07,48.07,46.36,46.95,1391484
2023-02-13,TSLA,47.11,47.11,45.91,46.09,3978566
2023-02-14,TSLA,46.62,46.62,45.81,45.87,5536536
2023-02-15,TSLA,46.14,46.68,45.76,46.63,3439475
2023-02-16,TSLA,46.63,47.99,46.63,47.96,2508240
2023-02-17,TSLA,47.93,48.54,47.47,47.89,6488952
2023-02-18,TSLA,47.79,50.59,47.79,49.51,5602072
2023-02-19,TSLA,49.63,49.73,45.54,48.26,6104283
2023-02-20,TSLA,48.08,51.7,48.08,51.22,4572151
2023-02-21,TSLA,51.31,51.55,50.44,50.76,5769830
2023-02-22,TSLA,50.69,52.77,50.54,51.75,5793632
2023-02-23,TSLA,51.9,53.08,51.82,52.94,4351926
2023-02-24,TSLA,52.69,52.69,51.72,51.73,4263923
2023-02-25,TSLA,51.52,51.59,51.5,51.51,4358022
2023-02-26,TSLA,51.8,51.8,51.02,51.09,1679857
2023-02-27,TSLA,50.74,50.97,50.12,50.94,5792789
2023-02-28,TSLA,50.58,50.58,49.62,50.01,5055762
2023-03-01,TSLA,49.78,50.38,48.24,49.58,3503323
2023-03-02,TSLA,49.26,49.26,47.83,48.1,1627540
2023-03-03,TSLA,48.04,48.04,47.67,47.78,2551180
2023-03-04,TSLA,47.9,48.22,46.82,47.51,5434832
2023-03-05,TSLA,47.55,48.3,47.55,48.2,2354291
2023-03-06,TSLA,48.25,48.25,47.9,48.05,4635763
2023-03-07,TSLA,48.4,48.46,48.14,48.28,3155009
2023-03-08,TSLA,48.43,48.43,47.65,47.66,3050083
2023-03-09,TSLA,47.58,47.58,46.67,46.95,2697185
2023-03-10,TSLA,47.07,47.51,47.07,47.37,4443556
2023-03-11,TSLA,47.4,47.66,46.89,47.23,2184635
2023-03-12,TSLA,47.2,47.98,46.65,47.84,5739225
2023-03-13,TSLA,47.84,47.84,45.44,45.66,2821140
2023-03-14,TSLA,45.43,46.4,45.43,46.15,4867975
2023-03-15,TSLA,46.03,46.3,44.5,45.28,2860224
2023-03-16,TSLA,45.17,46.58,45.17,46.27,4790764
2023-03-17,TSLA,46.6,47.0,43.8,45.42,3898961
2023-03-18,TSLA,45.16,47.57,45.16,47.11,5806228
2023-03-19,TSLA,46.85,48.39,46.85,48.11,6226495
2023-03-20,TSLA,47.66,47.76,46.52,46.88,2898170
2023-03-21,TSLA,46.82,46.82,45.75,45.83,2763830
2023-03-22,TSLA,45.84,45.89,45.41,45.76,1611274
2023-03-23,TSLA,45.66,47.78,45.02,46.5,2486029
2023-03-24,TSLA,46.63,46.63,44.14,44.56,3310069
2023-03-25,TSLA,44.5,44.5,43.93,43.94,1807864
2023-03-26,TSLA,44.09,45.16,43.41,44.29,2281757
2023-03-27,TSLA,43.76,46.35,43.76,45.21,6296400
2023-03-28,TSLA,45.43,47.22,45.43,46.71,4080348
2023-03-29,TSLA,47.01,47.01,45.51,45.58,3424225
2023-03-30,TSLA,45.88,46.21,45.88,46.18,4789240
2023-03-31,TSLA,46.13,46.13,45.46,45.93,4667082
2023-04-01,TSLA,45.96,45.96,45.1,45.14,3040370
2023-04-02,TSLA,45.25,45.8,45.25,45.66,1484965
2023-04-03,TSLA,45.5,46.85,44.9,45.76,2224181
2023-04-04,TSLA,46.02,46.02,43.0,43.53,6223884
2023-04-05,TSLA,43.85,43.85,41.6,41.8,3614837
2023-04-06,TSLA,41.66,41.81,41.31,41.55,5038731
2023-04-07,TSLA,41.32,42.07,41.32,41.86,4304004
2023-04-08,TSLA,41.88,42.46,41.88,42.44,3267818
2023-04-09,TSLA,42.53,42.53,41.56,42.45,5207822
2023-04-10,TSLA,42.03,42.03,41.3,41.44,2714309
2023-04-11,TSLA,41.21,41.65,41.21,41.58,4097621
2023-04-12,TSLA,41.58,42.27,40.99,41.54,2779195
2023-04-13,TSLA,41.32,41.32,39.99,40.02,4965497
2023-04-14,TSLA,40.31,40.31,40.16,40.22,4983897
2023-04-15,TSLA,40.12,40.29,39.92,40.16,5653139
2023-04-16,TSLA,40.03,40.03,39.32,39.62,4314155
2023-04-17,TSLA,39.32,39.48,38.93,39.36,4473812
2023-04-18,TSLA,39.3,40.25,39.3,39.81,1169393
2023-04-19,TSLA,39.64,39.64,39.18,39.3,3040493
2023-04-20,TSLA,38.75,39.18,38.75,38.96,2533073
2023-04-21,TSLA,38.88,38.88,38.52,38.78,2558217
2023-04-22,TSLA,38.64,39.46,38.64,39.01,3681521
2023-04-23,TSLA,39.63,39.64,39.51,39.55,4520239
2023-04-24,TSLA,39.45,40.05,38.76,39.44,3163741
2023-04-25,TSLA,39.27,39.27,37.88,38.16,1092828
2023-04-26,TSLA,38.4,38.81,36.83,37.89,3320940
2023-04-27,TSLA,37.95,37.95,36.69,36.81,4574735
2023-04-28,TSLA,36.72,37.44,36.72,37.39,2882695
2023-04-29,TSLA,37.22,37.95,37.03,37.61,3145002
2023-04-30,TSLA,37.48,38.72,37.48,38.45,1214917
2023-05-01,TSLA,38.82,40.07,38.61,39.1,1763313
2023-05-02,TSLA,39.39,39.39,37.36,37.71,5028214
2023-05-03,TSLA,37.46,37.46,36.97,37.18,1149230
2023-05-04,TSLA,37.06,37.89,36.77,37.54,2402666
2023-05-05,TSLA,37.82,39.83,37.49,38.68,3434069
2023-05-06,TSLA,38.52,40.29,38.52,39.95,4439028
2023-05-07,TSLA,40.09,40.09,39.48,39.48,3709451
2023-05-08,TSLA,39.49,39.88,39.3,39.68,5426384
2023-05-09,TSLA,40.02,40.02,39.21,39.33,2351101
2023-05-10,TSLA,39.42,40.07,39.42,39.97,4226682
2023-05-11,TSLA,39.87,40.08,39.24,39.65,3850321
2023-05-12,TSLA,39.67,40.48,38.89,40.08,3770375
2023-05-13,TSLA,40.07,41.36,40.07,41.3,1038503
2023-05-14,TSLA,41.19,41.32,41.06,41.21,4469205
2023-05-15,TSLA,41.57,41.57,40.66,40.79,1673633
